STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,percentage_demographic_in_boston_census_group_id,percentage_demographic_in_boston_census_group_%white,percentage_demographic_in_boston_census_group_%black,percentage_demographic_in_boston_census_group_Estimate!!Total,percentage_demographic_in_boston_census_group_Estimate!!Total!!White alone,percentage_demographic_in_boston_census_group_Estimate!!Total!!Black or African American alone,stopped_in_census,stopped_black_in_census,stopped_white_in_census,crime_in_census
"25","023","542200","1",1500000US250235422001,"250235422001","1",BG,"24475580","469914",,,,,,,0,0,0,0
"25","021","414200","2",1500000US250214142002,"250214142002","2",BG,"8246927","185863",,,,,,,0,0,0,0
"25","021","403500","3",1500000US250214035003,"250214035003","3",BG,"1954209","159769",,,,,,,0,0,0,0
"25","025","110301","2",1500000US250251103012,"250251103012","2",BG,"400855","0",1500000US250251103012,0.668374816983895,0.242313323572474,"1366","913","331",0,0,0,124
"25","017","368500","1",1500000US250173685001,"250173685001","1",BG,"139990","3639",,,,,,,0,0,0,0
"25","011","040701","1",1500000US250110407011,"250110407011","1",BG,"2013336","612066",,,,,,,0,0,0,0
"25","001","012601","1",1500000US250010126011,"250010126011","1",BG,"1963176","0",,,,,,,0,0,0,0
"25","025","051000","1",1500000US250250510001,"250250510001","1",BG,"334998","0",1500000US250250510001,0.726112026359143,0.0477759472817133,"2428","1763","116",0,0,0,174
"25","009","990100","0",1500000US250099901000,"250099901000","0",BG,"0","707672960",,,,,,,0,0,0,0
"25","017","341200","5",1500000US250173412005,"250173412005","5",BG,"274014","0",,,,,,,0,0,0,0
"25","017","333300","1",1500000US250173333001,"250173333001","1",BG,"314643","0",,,,,,,0,0,0,0
"25","017","363102","3",1500000US250173631023,"250173631023","3",BG,"4934195","47394",,,,,,,0,0,0,0
"25","009","261000","3",1500000US250092610003,"250092610003","3",BG,"628424","181286",,,,,,,0,0,0,0
"25","027","731500","3",1500000US250277315003,"250277315003","3",BG,"144946","0",,,,,,,0,0,0,0
"25","017","324102","2",1500000US250173241022,"250173241022","2",BG,"16077726","521582",,,,,,,0,0,0,0
"25","017","374500","1",1500000US250173745001,"250173745001","1",BG,"408660","0",,,,,,,0,0,0,0
"25","013","812902","2",1500000US250138129022,"250138129022","2",BG,"16766051","326045",,,,,,,0,0,0,0
"25","015","821000","4",1500000US250158210004,"250158210004","4",BG,"5159989","86665",,,,,,,0,0,0,0
"25","005","646104","1",1500000US250056461041,"250056461041","1",BG,"18641099","7965719",,,,,,,0,0,0,0
"25","003","900800","3",1500000US250039008003,"250039008003","3",BG,"4578996","251189",,,,,,,0,0,0,0
"25","027","710200","4",1500000US250277102004,"250277102004","4",BG,"696557","0",,,,,,,0,0,0,0
"25","013","813101","2",1500000US250138131012,"250138131012","2",BG,"1970590","186325",,,,,,,0,0,0,0
"25","009","209100","1",1500000US250092091001,"250092091001","1",BG,"1837395","374897",,,,,,,0,0,0,0
"25","023","520100","3",1500000US250235201003,"250235201003","3",BG,"3428833","3262",,,,,,,0,0,0,0
"25","027","749100","3",1500000US250277491003,"250277491003","3",BG,"12139400","146686",,,,,,,0,0,0,0
"25","017","338500","2",1500000US250173385002,"250173385002","2",BG,"844383","4811",,,,,,,0,0,0,0
"25","005","644200","3",1500000US250056442003,"250056442003","3",BG,"4252962","6069700",,,,,,,0,0,0,0
"25","009","210300","3",1500000US250092103003,"250092103003","3",BG,"5513555","25884",,,,,,,0,0,0,0
"25","017","333600","6",1500000US250173336006,"250173336006","6",BG,"625377","352",,,,,,,0,0,0,0
"25","013","811000","1",1500000US250138110001,"250138110001","1",BG,"631241","0",,,,,,,0,0,0,0
"25","025","091600","1",1500000US250250916001,"250250916001","1",BG,"99085","0",1500000US250250916001,0.259685230024213,0.552058111380145,"1652","429","912",0,0,0,166
"25","017","341800","5",1500000US250173418005,"250173418005","5",BG,"232471","0",,,,,,,0,0,0,0
"25","017","341300","2",1500000US250173413002,"250173413002","2",BG,"724782","12480",,,,,,,0,0,0,0
"25","021","410100","3",1500000US250214101003,"250214101003","3",BG,"1908725","20182",,,,,,,0,0,0,0
"25","025","160502","1",1500000US250251605021,"250251605021","1",BG,"462593","0",1500000US250251605021,0.55233348436792,0.0217489805165383,"2207","1219","48",0,0,0,0
"25","017","368102","2",1500000US250173681022,"250173681022","2",BG,"2220739","1619251",,,,,,,0,0,0,0
"25","009","203200","3",1500000US250092032003,"250092032003","3",BG,"260686","0",,,,,,,0,0,0,0
"25","009","205200","4",1500000US250092052004,"250092052004","4",BG,"252043","0",,,,,,,0,0,0,0
"25","009","207100","3",1500000US250092071003,"250092071003","3",BG,"83840","0",,,,,,,0,0,0,0
"25","009","254100","3",1500000US250092541003,"250092541003","3",BG,"2528625","17041",,,,,,,0,0,0,0
"25","025","130200","4",1500000US250251302004,"250251302004","4",BG,"257085","0",1500000US250251302004,0.863517060367454,0.0984251968503937,"762","658","75",0,0,0,41
"25","021","420202","3",1500000US250214202023,"250214202023","3",BG,"1909232","2155",,,,,,,0,0,0,0
"25","017","383102","1",1500000US250173831021,"250173831021","1",BG,"836377","1763",,,,,,,0,0,0,0
"25","017","365100","2",1500000US250173651002,"250173651002","2",BG,"5543665","26575",,,,,,,0,0,0,0
"25","017","374000","2",1500000US250173740002,"250173740002","2",BG,"3767224","158442",,,,,,,0,0,0,0
"25","017","334100","2",1500000US250173341002,"250173341002","2",BG,"1900350","2776",,,,,,,0,0,0,0
"25","017","338100","1",1500000US250173381001,"250173381001","1",BG,"1046342","0",,,,,,,0,0,0,0
"25","017","360200","3",1500000US250173602003,"250173602003","3",BG,"6965696","199387",,,,,,,0,0,0,0
"25","017","311400","4",1500000US250173114004,"250173114004","4",BG,"494397","0",,,,,,,0,0,0,0
"25","009","205800","3",1500000US250092058003,"250092058003","3",BG,"452050","78485",,,,,,,0,0,0,0
"25","001","012101","2",1500000US250010121012,"250010121012","2",BG,"4030996","53234",,,,,,,0,0,0,0
"25","017","383901","4",1500000US250173839014,"250173839014","4",BG,"1953767","6967",,,,,,,0,0,0,0
"25","017","382300","2",1500000US250173823002,"250173823002","2",BG,"4409716","6291",,,,,,,0,0,0,0
"25","017","367200","1",1500000US250173672001,"250173672001","1",BG,"2518053","72326",,,,,,,0,0,0,0
"25","017","361300","5",1500000US250173613005,"250173613005","5",BG,"13644305","1401773",,,,,,,0,0,0,0
"25","017","310400","3",1500000US250173104003,"250173104003","3",BG,"188972","59058",,,,,,,0,0,0,0
"25","027","730200","4",1500000US250277302004,"250277302004","4",BG,"312835","0",,,,,,,0,0,0,0
"25","021","404400","5",1500000US250214044005,"250214044005","5",BG,"3756120","587423",,,,,,,0,0,0,0
"25","027","707100","1",1500000US250277071001,"250277071001","1",BG,"3002055","25364",,,,,,,0,0,0,0
"25","025","092300","2",1500000US250250923002,"250250923002","2",BG,"78411","0",1500000US250250923002,0.228615863141524,0.679626749611198,"643","147","437",0,0,0,255
"25","013","801503","2",1500000US250138015032,"250138015032","2",BG,"1130489","3386",,,,,,,0,0,0,0
"25","027","718100","3",1500000US250277181003,"250277181003","3",BG,"1346807","83463",,,,,,,0,0,0,0
"25","001","012002","2",1500000US250010120022,"250010120022","2",BG,"2651100","409298",,,,,,,0,0,0,0
"25","009","261102","2",1500000US250092611022,"250092611022","2",BG,"4941374","471822",,,,,,,0,0,0,0
"25","021","420301","2",1500000US250214203012,"250214203012","2",BG,"868979","578",,,,,,,0,0,0,0
"25","011","040501","4",1500000US250110405014,"250110405014","4",BG,"4331991","38432",,,,,,,0,0,0,0
"25","027","739100","5",1500000US250277391005,"250277391005","5",BG,"4725382","11296",,,,,,,0,0,0,0
"25","017","341800","1",1500000US250173418001,"250173418001","1",BG,"157103","0",,,,,,,0,0,0,0
"25","005","652100","1",1500000US250056521001,"250056521001","1",BG,"188013","0",,,,,,,0,0,0,0
"25","005","600202","1",1500000US250056002021,"250056002021","1",BG,"7658483","117054",,,,,,,0,0,0,0
"25","023","542300","3",1500000US250235423003,"250235423003","3",BG,"2362329","57905",,,,,,,0,0,0,0
"25","023","521201","3",1500000US250235212013,"250235212013","3",BG,"526536","37492",,,,,,,0,0,0,0
"25","001","010304","3",1500000US250010103043,"250010103043","3",BG,"7642923","5257578",,,,,,,0,0,0,0
"25","009","205100","4",1500000US250092051004,"250092051004","4",BG,"790530","58419",,,,,,,0,0,0,0
"25","025","170701","2",1500000US250251707012,"250251707012","2",BG,"271882","149748",1500000US250251707012,0.715523465703971,0.0288808664259928,"1385","991","40",0,0,0,0
"25","017","311600","4",1500000US250173116004,"250173116004","4",BG,"935483","30774",,,,,,,0,0,0,0
"25","025","100400","4",1500000US250251004004,"250251004004","4",BG,"182562","0",1500000US250251004004,0.0616161616161616,0.782323232323232,"1980","122","1549",1,1,0,304
"25","017","370400","1",1500000US250173704001,"250173704001","1",BG,"192946","0",,,,,,,0,0,0,0
"25","017","323100","2",1500000US250173231002,"250173231002","2",BG,"7224941","100588",,,,,,,0,0,0,0
"25","017","317203","3",1500000US250173172033,"250173172033","3",BG,"792580","10486",,,,,,,0,0,0,0
"25","009","270100","1",1500000US250092701001,"250092701001","1",BG,"24935453","5341213",,,,,,,0,0,0,0
"25","009","260401","3",1500000US250092604013,"250092604013","3",BG,"5856976","6583",,,,,,,0,0,0,0
"25","009","214100","4",1500000US250092141004,"250092141004","4",BG,"8705574","346487",,,,,,,0,0,0,0
"25","005","640100","5",1500000US250056401005,"250056401005","5",BG,"1413339","1482080",,,,,,,0,0,0,0
"25","017","316201","1",1500000US250173162011,"250173162011","1",BG,"1753075","49941",,,,,,,0,0,0,0
"25","017","361100","1",1500000US250173611001,"250173611001","1",BG,"2706737","103109",,,,,,,0,0,0,0
"25","017","327102","2",1500000US250173271022,"250173271022","2",BG,"3097210","49842",,,,,,,0,0,0,0
"25","017","313102","3",1500000US250173131023,"250173131023","3",BG,"6735070","151195",,,,,,,0,0,0,0
"25","023","510100","4",1500000US250235101004,"250235101004","4",BG,"1264335","4841",,,,,,,0,0,0,0
"25","003","900500","2",1500000US250039005002,"250039005002","2",BG,"25754305","2685934",,,,,,,0,0,0,0
"25","003","900900","2",1500000US250039009002,"250039009002","2",BG,"314711","3031",,,,,,,0,0,0,0
"25","003","935100","2",1500000US250039351002,"250039351002","2",BG,"92450613","177284",,,,,,,0,0,0,0
"25","025","981300","2",1500000US250259813002,"250259813002","2",BG,"6338540","1657085",1500000US250259813002,0.8725,0.035,"400","349","14",2,0,2,63
"25","011","040702","2",1500000US250110407022,"250110407022","2",BG,"23580346","1222344",,,,,,,0,0,0,0
"25","017","360200","1",1500000US250173602001,"250173602001","1",BG,"6583998","36220",,,,,,,0,0,0,0
"25","017","315100","2",1500000US250173151002,"250173151002","2",BG,"9565397","233568",,,,,,,0,0,0,0
"25","001","012101","3",1500000US250010121013,"250010121013","3",BG,"1213246","219748",,,,,,,0,0,0,0
"25","025","120301","2",1500000US250251203012,"250251203012","2",BG,"81447","0",1500000US250251203012,0.438935912938331,0.272067714631197,"827","363","225",0,0,0,130
"25","025","130100","2",1500000US250251301002,"250251301002","2",BG,"744671","2565",1500000US250251301002,0.508153603366649,0.0368227248816412,"1901","966","70",0,0,0,60
"25","025","160400","1",1500000US250251604001,"250251604001","1",BG,"1146182","3531",1500000US250251604001,0.513553113553114,0.0271062271062271,"1365","701","37",0,0,0,0
"25","023","526100","5",1500000US250235261005,"250235261005","5",BG,"16834578","312190",,,,,,,0,0,0,0
"25","023","501102","3",1500000US250235011023,"250235011023","3",BG,"1535277","8960",,,,,,,0,0,0,0
"25","003","912100","7",1500000US250039121007,"250039121007","7",BG,"31642019","90140",,,,,,,0,0,0,0
"25","001","010208","1",1500000US250010102081,"250010102081","1",BG,"12526489","1440521",,,,,,,0,0,0,0
"25","001","012800","3",1500000US250010128003,"250010128003","3",BG,"3512059","0",,,,,,,0,0,0,0
"25","001","011801","2",1500000US250010118012,"250010118012","2",BG,"5917950","685989",,,,,,,0,0,0,0
"25","023","542200","2",1500000US250235422002,"250235422002","2",BG,"19958843","239610",,,,,,,0,0,0,0
"25","023","525204","2",1500000US250235252042,"250235252042","2",BG,"5540960","227392",,,,,,,0,0,0,0
"25","021","402400","5",1500000US250214024005,"250214024005","5",BG,"312956","0",,,,,,,0,0,0,0
"25","027","750300","1",1500000US250277503001,"250277503001","1",BG,"6101052","133116",,,,,,,0,0,0,0
"25","027","738202","2",1500000US250277382022,"250277382022","2",BG,"3947439","14148",,,,,,,0,0,0,0
"25","017","301101","2",1500000US250173011012,"250173011012","2",BG,"14661734","2941",,,,,,,0,0,0,0
"25","023","561100","1",1500000US250235611001,"250235611001","1",BG,"10869171","27029027",,,,,,,0,0,0,0
"25","023","504101","2",1500000US250235041012,"250235041012","2",BG,"3568837","217973",,,,,,,0,0,0,0
"25","017","317301","1",1500000US250173173011,"250173173011","1",BG,"3545009","46599",,,,,,,0,0,0,0
"25","017","337101","2",1500000US250173371012,"250173371012","2",BG,"715597","0",,,,,,,0,0,0,0
"25","017","333600","1",1500000US250173336001,"250173336001","1",BG,"650813","3349",,,,,,,0,0,0,0
"25","017","353102","2",1500000US250173531022,"250173531022","2",BG,"457786","429103",,,,,,,0,0,0,0
"25","025","030500","2",1500000US250250305002,"250250305002","2",BG,"32669","0",1500000US250250305002,0.900584795321637,0.00194931773879142,"1026","924","2",0,0,0,40
"25","013","802200","2",1500000US250138022002,"250138022002","2",BG,"213886","0",,,,,,,0,0,0,0
"25","013","811500","1",1500000US250138115001,"250138115001","1",BG,"282989","673",,,,,,,0,0,0,0
"25","013","812101","3",1500000US250138121013,"250138121013","3",BG,"554344","0",,,,,,,0,0,0,0
"25","013","810412","1",1500000US250138104121,"250138104121","1",BG,"3905190","100682",,,,,,,0,0,0,0
"25","025","180301","1",1500000US250251803011,"250251803011","1",BG,"139447","0",1500000US250251803011,0.994718309859155,0.00528169014084507,"568","565","3",0,0,0,0
"25","023","505200","2",1500000US250235052002,"250235052002","2",BG,"7883331","991195",,,,,,,0,0,0,0
"25","023","525101","3",1500000US250235251013,"250235251013","3",BG,"2547279","18850",,,,,,,0,0,0,0
"25","023","510501","1",1500000US250235105011,"250235105011","1",BG,"446553","20846",,,,,,,0,0,0,0
"25","017","353400","1",1500000US250173534001,"250173534001","1",BG,"159238","20448",,,,,,,0,0,0,0
"25","017","354200","2",1500000US250173542002,"250173542002","2",BG,"893291","59756",,,,,,,0,0,0,0
"25","017","342500","2",1500000US250173425002,"250173425002","2",BG,"228333","0",,,,,,,0,0,0,0
"25","017","358700","3",1500000US250173587003,"250173587003","3",BG,"1298221","3736",,,,,,,0,0,0,0
"25","021","407100","5",1500000US250214071005,"250214071005","5",BG,"6429402","94140",,,,,,,0,0,0,0
"25","021","416400","7",1500000US250214164007,"250214164007","7",BG,"1729123","242121",,,,,,,0,0,0,0
"25","021","413401","2",1500000US250214134012,"250214134012","2",BG,"449845","0",,,,,,,0,0,0,0
"25","013","801605","2",1500000US250138016052,"250138016052","2",BG,"1560447","6584",,,,,,,0,0,0,0
"25","001","010500","2",1500000US250010105002,"250010105002","2",BG,"11598660","10157200",,,,,,,0,0,0,0
"25","001","012700","3",1500000US250010127003,"250010127003","3",BG,"2398796","454182",,,,,,,0,0,0,0
"25","001","010700","1",1500000US250010107001,"250010107001","1",BG,"4458467","515654",,,,,,,0,0,0,0
"25","001","010306","1",1500000US250010103061,"250010103061","1",BG,"3590725","210301",,,,,,,0,0,0,0
"25","017","339400","2",1500000US250173394002,"250173394002","2",BG,"93115","0",,,,,,,0,0,0,0
"25","017","350700","1",1500000US250173507001,"250173507001","1",BG,"201029","15829",,,,,,,0,0,0,0
"25","009","221700","2",1500000US250092217002,"250092217002","2",BG,"728413","94391",,,,,,,0,0,0,0
"25","009","254401","1",1500000US250092544011,"250092544011","1",BG,"6587426","105404",,,,,,,0,0,0,0
"25","005","612200","1",1500000US250056122001,"250056122001","1",BG,"5789281","192897",,,,,,,0,0,0,0
"25","021","417701","3",1500000US250214177013,"250214177013","3",BG,"537717","0",,,,,,,0,0,0,0
"25","023","525104","1",1500000US250235251041,"250235251041","1",BG,"8602022","50169",,,,,,,0,0,0,0
"25","005","641200","2",1500000US250056412002,"250056412002","2",BG,"878708","129477",,,,,,,0,0,0,0
"25","025","081900","4",1500000US250250819004,"250250819004","4",BG,"101197","0",1500000US250250819004,0.16969696969697,0.535353535353535,"990","168","530",26,22,4,162
"25","025","090400","2",1500000US250250904002,"250250904002","2",BG,"134382","0",1500000US250250904002,0.0652173913043478,0.643961352657005,"2070","135","1333",1,1,0,252
"25","025","092200","1",1500000US250250922001,"250250922001","1",BG,"195405","0",1500000US250250922001,0.314709236031927,0.278221208665906,"877","276","244",3,2,1,305
"25","021","411100","4",1500000US250214111004,"250214111004","4",BG,"1660744","50177",,,,,,,0,0,0,0
"25","021","422100","1",1500000US250214221001,"250214221001","1",BG,"1305906","1685",,,,,,,0,0,0,0
"25","021","422600","5",1500000US250214226005,"250214226005","5",BG,"499068","0",,,,,,,0,0,0,0
"25","021","409101","3",1500000US250214091013,"250214091013","3",BG,"8080187","439749",,,,,,,0,0,0,0
"25","013","801604","2",1500000US250138016042,"250138016042","2",BG,"2663206","923",,,,,,,0,0,0,0
"25","013","813000","3",1500000US250138130003,"250138130003","3",BG,"94763114","1498391",,,,,,,0,0,0,0
"25","027","719100","4",1500000US250277191004,"250277191004","4",BG,"10040854","0",,,,,,,0,0,0,0
"25","025","000802","1",1500000US250250008021,"250250008021","1",BG,"128923","0",1500000US250250008021,0.707171314741036,0,"1004","710","0",1,0,1,150
"25","025","110607","3",1500000US250251106073,"250251106073","3",BG,"401502","0",1500000US250251106073,0.858267716535433,0.0320584926884139,"1778","1526","57",0,0,0,57
"25","017","368300","2",1500000US250173683002,"250173683002","2",BG,"157690","0",,,,,,,0,0,0,0
"25","017","356701","4",1500000US250173567014,"250173567014","4",BG,"123110","0",,,,,,,0,0,0,0
"25","017","357400","1",1500000US250173574001,"250173574001","1",BG,"216423","0",,,,,,,0,0,0,0
"25","021","419300","4",1500000US250214193004,"250214193004","4",BG,"448328","0",,,,,,,0,0,0,0
"25","009","253203","2",1500000US250092532032,"250092532032","2",BG,"3001280","15860",,,,,,,0,0,0,0
"25","025","020303","3",1500000US250250203033,"250250203033","3",BG,"47987","0",1500000US250250203033,0.650034176349966,0.0710868079289132,"1463","951","104",0,0,0,9
"25","025","180500","3",1500000US250251805003,"250251805003","3",BG,"177359","517844",1500000US250251805003,0.953757225433526,0.00963391136801541,"1038","990","10",0,0,0,0
"25","025","130406","1",1500000US250251304061,"250251304061","1",BG,"239152","5879",1500000US250251304061,0.183947640372029,0.698587667929728,"2903","534","2028",0,0,0,158
